Station;
Date;16.09.25
Time;21:55:41
Workpiece;
Tool;01
Application;02
Min. Total Angle;-3246
Max. Total Angle;13
Angle;Torque;Window ID
3171,00;1,49
3172,00;1,38
3173,00;1,38
3174,00;1,38
3175,00;1,42
3176,00;1,31
3177,00;1,31
3178,00;1,35
3179,00;1,49
3180,00;1,42
3181,00;1,46
3182,00;1,53
3183,00;1,53
3184,00;1,53
3185,00;1,46
3186,00;1,53
3187,00;1,57
3188,00;1,53
3189,00;1,38
3190,00;1,42
3191,00;1,60
3192,00;1,53
3193,00;1,57
3194,00;1,68
3195,00;1,68
3196,00;1,57
3197,00;1,68
3198,00;1,60
3199,00;1,64
3200,00;1,57
3201,00;1,53
3202,00;1,64
3203,00;1,68
3204,00;1,53
3205,00;1,68
3206,00;1,68
3207,00;1,79
3208,00;1,75
3209,00;1,68
3210,00;1,79
3211,00;1,93
3212,00;1,93
3213,00;1,89
3214,00;1,79
3215,00;1,86
3216,00;1,86
3217,00;1,89
3218,00;2,00
3219,00;2,19
3220,00;2,19
3221,00;2,19
3222,00;2,11
3223,00;2,15
3224,00;2,22
3225,00;2,22
3226,00;2,37
3227,00;2,37
3228,00;2,40
3229,00;2,33
3230,00;2,48
3231,00;2,70
3232,00;2,91
3233,00;3,06
3234,00;3,06
3235,00;3,17
3236,00;3,35
3237,00;3,39
3238,00;3,61
3239,00;3,93
3240,00;4,30
3241,00;4,59
3242,00;4,81
3243,00;5,03
3244,00;5,46
3245,00;5,46
3246,00;5,46
3247,00;5,65
3248,00;6,16
3249,00;6,16
3250,00;6,96
3251,00;6,96
3252,00;7,14
3253,00;7,69
3254,00;8,16
3255,00;8,53
3256,00;9,18
3257,00;9,18
3258,00;9,91
3259,00;10,13
0,00;;9,00
0,00;;11,00
300,00;;11,00
300,00;;9,00
0,00;;9,00
