Station;
3207,00;0,51
3208,00;0,51
3209,00;0,51
3210,00;0,55
3211,00;0,55
3212,00;0,62
3213,00;0,69
3214,00;0,66
3215,00;0,66
3216,00;0,62
3217,00;0,58
3218,00;0,66
3219,00;0,58
3220,00;0,55
3221,00;0,55
3222,00;0,58
3223,00;0,55
3224,00;0,66
3225,00;0,66
3226,00;0,66
3227,00;0,69
3228,00;0,73
3229,00;0,66
3230,00;0,62
3231,00;0,62
3232,00;0,58
3233,00;0,55
3234,00;0,62
3235,00;0,58
3236,00;0,69
3237,00;0,66
3238,00;0,73
3239,00;0,77
3240,00;0,77
3241,00;0,77
3242,00;0,73
3243,00;0,69
3244,00;0,73
3245,00;0,58
3246,00;0,69
3247,00;0,62
3248,00;0,66
3249,00;0,66
3250,00;0,80
3251,00;0,84
3252,00;0,73
3253,00;0,84
3254,00;0,80
3255,00;0,84
3256,00;0,73
3257,00;0,73
3258,00;0,80
3259,00;0,69
3260,00;0,69
3261,00;0,77
3262,00;0,73
3263,00;0,84
3264,00;0,77
3265,00;0,87
3266,00;0,87
3267,00;0,80
3268,00;0,80
3269,00;0,84
3270,00;0,77
3271,00;0,80
3272,00;0,80
3273,00;0,77
3274,00;0,69
3275,00;0,77
3276,00;0,87
3277,00;0,87
3278,00;0,87
3279,00;0,87
3280,00;0,95
3281,00;0,91
3282,00;0,80
3283,00;0,84
3284,00;0,95
3285,00;0,80
3286,00;0,87
3287,00;0,87
3288,00;0,84
3289,00;0,87
3290,00;0,91
3291,00;0,98
3292,00;0,91
3293,00;1,02
3294,00;1,02
3295,00;0,98
3296,00;0,95
3297,00;0,98
3298,00;0,95
3299,00;0,84
3300,00;0,98
3301,00;0,98
3302,00;0,98
3303,00;1,02
3304,00;0,98
3305,00;1,02
3306,00;1,02
3307,00;1,02
3308,00;1,06
3309,00;1,09
3310,00;1,02
3311,00;0,98
3312,00;0,95
3313,00;0,98
3314,00;0,95
3315,00;0,98
3316,00;0,98
3317,00;1,09
3318,00;1,17
3319,00;1,02
3320,00;1,06
3321,00;1,09
3322,00;1,02
3323,00;1,02
3324,00;0,98
3325,00;1,06
3326,00;0,98
3327,00;0,98
3328,00;1,06
3329,00;1,09
3330,00;1,06
3331,00;1,06
3332,00;1,20
3333,00;1,17
3334,00;1,17
3335,00;1,02
3336,00;1,06
3337,00;1,06
3338,00;0,91
3339,00;0,95
3340,00;1,09
3341,00;1,02
3342,00;1,02
3343,00;1,06
3344,00;1,09
3345,00;1,17
3346,00;1,09
3347,00;1,09
3348,00;1,06
3349,00;1,02
3350,00;1,02
3351,00;0,98
3352,00;1,02
3353,00;0,91
3354,00;0,91
3355,00;1,06
3356,00;1,13
3357,00;1,09
3358,00;1,09
3359,00;1,20
3360,00;1,24
3361,00;1,17
3362,00;1,20
3363,00;1,13
3364,00;1,09
3365,00;1,20
3366,00;1,28
3367,00;1,28
3368,00;1,24
3369,00;1,31
3370,00;1,35
3371,00;1,31
3372,00;1,31
3373,00;1,31
3374,00;1,46
3375,00;1,31
3376,00;1,24
3377,00;1,24
3378,00;1,24
3379,00;1,17
3380,00;1,38
3381,00;1,46
3382,00;1,38
3383,00;1,38
3384,00;1,46
3385,00;1,46
3386,00;1,38
3387,00;1,38
3388,00;1,42
3389,00;1,42
3390,00;1,38
3391,00;1,31
3392,00;1,38
3393,00;1,46
3394,00;1,49
3395,00;1,49
3396,00;1,53
3397,00;1,53
3398,00;1,49
3399,00;1,46
3400,00;1,53
3401,00;1,53
3402,00;1,35
3403,00;1,57
3404,00;1,57
3405,00;1,46
3406,00;1,38
3407,00;1,64
3408,00;1,49
3409,00;1,53
3410,00;1,53
3411,00;1,46
3412,00;1,64
3413,00;1,64
3414,00;1,49
3415,00;1,60
3416,00;1,53
3417,00;1,46
3418,00;1,53
3419,00;1,60
3420,00;1,60
3421,00;1,68
3422,00;1,53
3423,00;1,60
3424,00;1,60
3425,00;1,57
3426,00;1,53
3427,00;1,49
3428,00;1,75
3429,00;1,46
3430,00;1,46
3431,00;1,68
3432,00;1,64
3433,00;1,75
3434,00;1,79
3435,00;1,68
3436,00;1,79
3437,00;1,93
3438,00;1,75
3439,00;1,93
3440,00;1,93
3441,00;1,89
3442,00;2,00
3443,00;1,86
3444,00;1,89
3445,00;2,04
3446,00;2,15
3447,00;2,19
3448,00;2,22
3449,00;2,33
3450,00;2,40
3451,00;2,48
3452,00;2,48
3453,00;2,55
3454,00;2,70
3455,00;2,66
3456,00;2,66
3457,00;2,91
3458,00;2,95
3459,00;3,13
3460,00;3,35
3461,00;3,50
3462,00;3,61
3463,00;3,93
3464,00;3,90
3465,00;4,37
3466,00;4,44
3467,00;4,66
3468,00;5,06
3469,00;5,32
3470,00;5,39
3471,00;5,39
3472,00;5,94
3473,00;5,94
3474,00;6,19
3475,00;6,59
3476,00;7,18
3477,00;7,76
3478,00;8,20
3479,00;8,63
3480,00;9,44
3481,00;9,44
3482,00;10,09
0,00;;9,00
0,00;;11,00
300,00;;11,00
300,00;;9,00
0,00;;9,00
