Station;
1652,00;0,15
1653,00;0,11
1654,00;0,11
1655,00;0,11
1656,00;0,07
1657,00;0,04
1658,00;0,00
1659,00;0,00
1660,00;0,04
1661,00;0,07
1662,00;0,07
1663,00;0,11
1664,00;0,15
1665,00;0,18
1666,00;0,15
1667,00;0,11
1668,00;0,11
1669,00;0,15
1670,00;0,07
1671,00;0,00
1672,00;0,00
1673,00;0,00
1674,00;0,00
1675,00;0,04
1676,00;0,07
1677,00;0,11
1678,00;0,15
1679,00;0,07
1680,00;0,15
1681,00;0,07
1682,00;0,07
1683,00;0,11
1684,00;0,04
1685,00;0,04
1686,00;-0,04
1687,00;0,04
1688,00;0,07
1689,00;0,11
1690,00;0,11
1691,00;0,11
1692,00;0,15
1693,00;0,15
1694,00;0,15
1695,00;0,07
1696,00;0,04
1697,00;0,00
1698,00;0,00
1699,00;0,07
1700,00;0,07
1701,00;0,07
1702,00;0,07
1703,00;0,11
1704,00;0,07
1705,00;0,11
1706,00;0,15
1707,00;0,11
1708,00;0,18
1709,00;-0,04
1710,00;-0,04
1711,00;-0,04
1712,00;0,00
1713,00;0,07
1714,00;0,04
1715,00;0,04
1716,00;0,11
1717,00;0,15
1718,00;0,11
1719,00;0,11
1720,00;0,11
1721,00;0,04
1722,00;0,04
1723,00;0,04
1724,00;0,04
1725,00;-0,04
1726,00;-0,04
1727,00;0,00
1728,00;0,11
1729,00;0,07
1730,00;0,07
1731,00;0,11
1732,00;0,26
1733,00;0,07
1734,00;0,07
1735,00;0,04
1736,00;0,11
1737,00;-0,04
1738,00;-0,07
1739,00;0,07
1740,00;0,07
1741,00;0,07
1742,00;0,04
1743,00;0,07
1744,00;0,07
1745,00;0,15
1746,00;0,11
1747,00;0,11
1748,00;0,07
1749,00;0,07
1750,00;0,00
1751,00;0,00
1752,00;0,04
1753,00;0,07
1754,00;0,15
1755,00;0,11
1756,00;0,11
1757,00;0,15
1758,00;0,11
1759,00;0,15
1760,00;0,07
1761,00;0,07
1762,00;0,00
1763,00;-0,04
1764,00;0,00
1765,00;0,00
1766,00;0,07
1767,00;0,07
1768,00;0,11
1769,00;0,11
1770,00;0,15
1771,00;0,15
1772,00;0,11
1773,00;0,07
1774,00;0,07
1775,00;0,04
1776,00;0,00
1777,00;0,00
1778,00;-0,07
1779,00;0,07
1780,00;0,11
1781,00;0,11
1782,00;0,11
1783,00;0,15
1784,00;0,11
1785,00;0,15
1786,00;0,11
1787,00;0,11
1788,00;0,04
1789,00;0,00
1790,00;0,00
1791,00;0,04
1792,00;0,07
1793,00;0,07
1794,00;0,15
1795,00;0,15
1796,00;0,15
1797,00;0,11
1798,00;0,15
1799,00;0,07
1800,00;0,07
1801,00;0,04
1802,00;0,00
1803,00;0,04
1804,00;0,00
1805,00;0,07
1806,00;0,07
1807,00;0,11
1808,00;0,15
1809,00;0,15
1810,00;0,15
1811,00;0,15
1812,00;0,15
1813,00;0,11
1814,00;0,07
1815,00;0,00
1816,00;0,00
1817,00;0,00
1818,00;0,04
1819,00;0,04
1820,00;0,11
1821,00;0,15
1822,00;0,11
1823,00;0,07
1824,00;0,11
1825,00;0,15
1826,00;0,07
1827,00;0,07
1828,00;0,04
1829,00;0,00
1830,00;-0,04
1831,00;0,00
1832,00;0,11
1833,00;0,11
1834,00;0,07
1835,00;0,11
1836,00;0,15
1837,00;0,11
1838,00;0,11
1839,00;0,07
1840,00;0,07
1841,00;0,07
1842,00;0,04
1843,00;0,00
1844,00;0,00
1845,00;0,07
1846,00;0,15
1847,00;0,11
1848,00;0,11
1849,00;0,11
1850,00;0,15
1851,00;0,15
1852,00;0,07
1853,00;0,07
1854,00;0,00
1855,00;0,04
1856,00;0,00
1857,00;0,07
1858,00;0,07
1859,00;0,11
1860,00;0,11
1861,00;0,15
1862,00;0,07
1863,00;0,15
1864,00;0,07
1865,00;0,11
1866,00;0,04
1867,00;0,00
1868,00;0,00
1869,00;0,00
1870,00;0,04
1871,00;0,11
1872,00;0,11
1873,00;0,11
1874,00;0,11
1875,00;0,18
1876,00;0,15
1877,00;0,15
1878,00;0,11
1879,00;0,07
1880,00;0,07
1881,00;0,00
1882,00;0,00
1883,00;0,00
1884,00;0,04
1885,00;0,11
1886,00;0,07
1887,00;0,15
1888,00;0,07
1889,00;0,15
1890,00;0,11
1891,00;0,07
1892,00;0,04
1893,00;0,00
1894,00;0,00
1895,00;0,00
1896,00;0,00
1897,00;0,07
1898,00;0,07
1899,00;0,15
1900,00;0,15
1901,00;0,15
1902,00;0,11
1903,00;0,15
1904,00;0,15
1905,00;0,07
1906,00;0,07
1907,00;0,00
1908,00;0,00
1909,00;0,07
1910,00;0,07
1911,00;0,07
1912,00;0,11
1913,00;0,07
1914,00;0,18
1915,00;0,11
1916,00;0,11
1917,00;0,07
1918,00;0,07
1919,00;0,04
1920,00;0,00
1921,00;-0,07
1922,00;-0,07
1923,00;0,11
1924,00;0,07
1925,00;0,15
1926,00;0,15
1927,00;0,11
1928,00;0,15
1929,00;0,11
1930,00;0,15
1931,00;0,07
1932,00;0,11
1933,00;0,07
1934,00;0,00
1935,00;0,04
1936,00;0,07
1937,00;0,07
1938,00;0,07
1939,00;0,15
1940,00;0,15
1941,00;0,15
1942,00;0,15
1943,00;0,15
1944,00;0,11
1945,00;0,07
1946,00;0,00
1947,00;0,00
1948,00;0,04
1949,00;0,07
1950,00;0,07
1951,00;0,07
1952,00;0,15
1953,00;0,11
1954,00;0,11
1955,00;0,15
1956,00;0,15
1957,00;0,11
1958,00;0,11
1959,00;0,00
1960,00;0,00
1961,00;0,07
1962,00;0,11
1963,00;0,07
1964,00;0,07
1965,00;0,11
1966,00;0,11
1967,00;0,11
1968,00;0,11
1969,00;0,11
1970,00;0,07
1971,00;0,11
1972,00;0,07
1973,00;-0,04
1974,00;-0,04
1975,00;0,00
1976,00;0,07
1977,00;0,15
1978,00;0,07
1979,00;0,11
1980,00;0,11
1981,00;0,11
1982,00;0,11
1983,00;0,04
1984,00;0,04
1985,00;0,00
1986,00;0,00
1987,00;-0,04
1988,00;0,04
1989,00;0,07
1990,00;0,11
1991,00;0,11
1992,00;0,07
1993,00;0,15
1994,00;0,18
1995,00;0,18
1996,00;0,11
1997,00;0,11
1998,00;0,00
1999,00;-0,04
2000,00;-0,04
2001,00;0,04
2002,00;0,04
2003,00;0,07
2004,00;0,07
2005,00;0,11
2006,00;0,11
2007,00;0,15
2008,00;0,18
2009,00;0,07
2010,00;0,07
2011,00;0,15
2012,00;-0,04
2013,00;0,00
2014,00;0,00
2015,00;0,04
2016,00;0,04
2017,00;0,07
2018,00;0,07
2019,00;0,15
2020,00;0,15
2021,00;0,07
2022,00;0,11
2023,00;0,07
2024,00;0,07
2025,00;0,04
2026,00;-0,04
2027,00;-0,04
2028,00;0,07
2029,00;0,15
2030,00;0,11
2031,00;0,11
2032,00;0,15
2033,00;0,15
2034,00;0,11
2035,00;0,11
2036,00;0,07
2037,00;0,07
2038,00;0,04
2039,00;-0,04
2040,00;0,00
2041,00;0,04
2042,00;0,07
2043,00;0,15
2044,00;0,11
2045,00;0,15
2046,00;0,11
2047,00;0,11
2048,00;0,22
2049,00;0,07
2050,00;0,04
2051,00;0,04
2052,00;0,04
2053,00;0,04
2054,00;0,07
2055,00;0,07
2056,00;0,11
2057,00;0,11
2058,00;0,11
2059,00;0,15
2060,00;0,18
2061,00;0,15
2062,00;0,07
2063,00;0,07
2064,00;0,00
2065,00;0,00
2066,00;-0,04
2067,00;0,18
2068,00;0,07
2069,00;0,11
2070,00;0,07
2071,00;0,07
2072,00;0,11
2073,00;0,11
2074,00;0,07
2075,00;0,07
2076,00;0,07
2077,00;0,04
2078,00;0,00
2079,00;-0,04
2080,00;0,07
2081,00;0,07
2082,00;0,11
2083,00;0,15
2084,00;0,11
2085,00;0,11
2086,00;0,11
2087,00;0,07
2088,00;0,11
2089,00;0,04
2090,00;0,00
2091,00;0,04
2092,00;0,04
2093,00;0,07
2094,00;0,04
2095,00;0,11
2096,00;0,11
2097,00;0,11
2098,00;0,11
2099,00;0,11
2100,00;0,11
2101,00;0,07
2102,00;0,04
2103,00;0,00
2104,00;-0,04
2105,00;0,00
2106,00;0,04
2107,00;0,11
2108,00;0,04
2109,00;0,11
2110,00;0,11
2111,00;0,11
2112,00;0,11
2113,00;0,15
2114,00;0,11
2115,00;0,15
2116,00;0,04
2117,00;0,04
2118,00;0,00
2119,00;0,04
2120,00;0,04
2121,00;0,15
2122,00;0,11
2123,00;0,11
2124,00;0,11
2125,00;0,11
2126,00;0,11
2127,00;0,11
2128,00;0,04
2129,00;0,04
2130,00;0,00
2131,00;0,00
2132,00;0,00
2133,00;0,00
2134,00;0,07
2135,00;0,15
2136,00;0,11
2137,00;0,11
2138,00;0,11
2139,00;0,15
2140,00;0,15
2141,00;0,07
2142,00;0,04
2143,00;0,00
2144,00;-0,04
2145,00;0,04
2146,00;0,04
2147,00;0,11
2148,00;0,07
2149,00;0,11
2150,00;0,15
2151,00;0,15
2152,00;0,15
2153,00;0,07
2154,00;0,04
2155,00;0,07
2156,00;0,00
2157,00;0,00
2158,00;0,00
2159,00;0,04
2160,00;0,07
2161,00;0,07
2162,00;0,07
2163,00;0,18
2164,00;0,15
2165,00;0,11
2166,00;0,11
2167,00;0,07
2168,00;0,15
2169,00;0,04
2170,00;-0,04
2171,00;0,00
2172,00;0,11
2173,00;0,07
2174,00;0,11
2175,00;0,11
2176,00;0,15
2177,00;0,11
2178,00;0,15
2179,00;0,11
2180,00;0,07
2181,00;0,07
2182,00;0,00
2183,00;0,00
2184,00;0,00
2185,00;0,04
2186,00;0,15
2187,00;0,15
2188,00;0,15
2189,00;0,11
2190,00;0,11
2191,00;0,11
2192,00;0,11
2193,00;0,07
2194,00;0,07
2195,00;0,00
2196,00;-0,04
2197,00;0,00
2198,00;0,07
2199,00;0,07
2200,00;0,07
2201,00;0,11
2202,00;0,15
2203,00;0,11
2204,00;0,18
2205,00;0,15
2206,00;0,11
2207,00;0,04
2208,00;0,00
2209,00;0,00
2210,00;0,07
2211,00;0,07
2212,00;0,07
2213,00;0,07
2214,00;0,11
2215,00;0,15
2216,00;0,07
2217,00;0,15
2218,00;0,15
2219,00;0,15
2220,00;0,07
2221,00;0,04
2222,00;-0,04
2223,00;0,00
2224,00;0,04
2225,00;0,11
2226,00;0,07
2227,00;0,15
2228,00;0,11
2229,00;0,15
2230,00;0,15
2231,00;0,11
2232,00;0,15
2233,00;0,07
2234,00;0,07
2235,00;0,07
2236,00;0,00
2237,00;0,07
2238,00;0,07
2239,00;0,15
2240,00;0,15
2241,00;0,11
2242,00;0,11
2243,00;0,18
2244,00;0,15
2245,00;0,15
2246,00;0,07
2247,00;0,04
2248,00;0,07
2249,00;0,00
2250,00;0,04
2251,00;0,07
2252,00;0,11
2253,00;0,07
2254,00;0,15
2255,00;0,15
2256,00;0,15
2257,00;0,18
2258,00;0,11
2259,00;0,11
2260,00;0,11
2261,00;0,04
2262,00;-0,04
2263,00;0,04
2264,00;0,11
2265,00;0,11
2266,00;0,11
2267,00;0,11
2268,00;0,11
2269,00;0,15
2270,00;0,15
2271,00;0,15
2272,00;0,07
2273,00;0,07
2274,00;0,00
2275,00;-0,04
2276,00;-0,04
2277,00;0,04
2278,00;0,15
2279,00;0,11
2280,00;0,07
2281,00;0,11
2282,00;0,11
2283,00;0,18
2284,00;0,11
2285,00;0,07
2286,00;0,04
2287,00;0,00
2288,00;0,00
2289,00;0,04
2290,00;0,11
2291,00;0,11
2292,00;0,11
2293,00;0,15
2294,00;0,15
2295,00;0,11
2296,00;0,11
2297,00;0,11
2298,00;0,07
2299,00;0,04
2300,00;0,00
2301,00;-0,04
2302,00;0,00
2303,00;0,04
2304,00;0,11
2305,00;0,11
2306,00;0,07
2307,00;0,18
2308,00;0,18
2309,00;0,15
2310,00;0,07
2311,00;0,07
2312,00;0,07
2313,00;0,00
2314,00;-0,04
2315,00;0,04
2316,00;0,04
2317,00;0,11
2318,00;0,07
2319,00;0,15
2320,00;0,11
2321,00;0,11
2322,00;0,15
2323,00;0,15
2324,00;0,15
2325,00;0,07
2326,00;0,07
2327,00;0,00
2328,00;0,00
2329,00;0,04
2330,00;0,07
2331,00;0,11
2332,00;0,11
2333,00;0,11
2334,00;0,11
2335,00;0,11
2336,00;0,15
2337,00;0,11
2338,00;0,07
2339,00;0,04
2340,00;0,00
2341,00;0,00
2342,00;0,04
2343,00;0,07
2344,00;0,11
2345,00;0,11
2346,00;0,11
2347,00;0,11
2348,00;0,11
2349,00;0,11
2350,00;0,15
2351,00;0,11
2352,00;0,04
2353,00;0,00
2354,00;-0,04
2355,00;0,07
2356,00;0,11
2357,00;0,07
2358,00;0,07
2359,00;0,11
2360,00;0,11
2361,00;0,18
2362,00;0,11
2363,00;0,07
2364,00;0,11
2365,00;0,04
2366,00;0,00
2367,00;0,00
2368,00;0,00
2369,00;0,04
2370,00;0,04
2371,00;0,11
2372,00;0,11
2373,00;0,11
2374,00;0,11
2375,00;0,11
2376,00;0,11
2377,00;0,07
2378,00;0,00
2379,00;0,04
2380,00;0,04
2381,00;0,00
2382,00;0,04
2383,00;0,07
2384,00;0,15
2385,00;0,11
2386,00;0,07
2387,00;0,11
2388,00;0,15
2389,00;0,11
2390,00;0,11
2391,00;0,07
2392,00;0,04
2393,00;-0,04
2394,00;0,04
2395,00;0,04
2396,00;0,07
2397,00;0,11
2398,00;0,15
2399,00;0,07
2400,00;0,07
2401,00;0,07
2402,00;0,07
2403,00;0,15
2404,00;0,07
2405,00;0,04
2406,00;-0,04
2407,00;-0,04
2408,00;0,07
2409,00;0,11
2410,00;0,11
2411,00;0,15
2412,00;0,15
2413,00;0,15
2414,00;0,11
2415,00;0,11
2416,00;0,07
2417,00;0,07
2418,00;0,07
2419,00;0,00
2420,00;0,00
2421,00;0,04
2422,00;0,07
2423,00;0,11
2424,00;0,07
2425,00;0,11
2426,00;0,18
2427,00;0,18
2428,00;0,15
2429,00;0,04
2430,00;0,04
2431,00;0,00
2432,00;-0,07
2433,00;0,00
2434,00;0,00
2435,00;0,07
2436,00;0,07
2437,00;0,11
2438,00;0,11
2439,00;0,11
2440,00;0,11
2441,00;0,07
2442,00;0,11
2443,00;0,11
2444,00;0,07
2445,00;-0,04
2446,00;-0,04
2447,00;0,00
2448,00;0,07
2449,00;0,07
2450,00;0,07
2451,00;0,11
2452,00;0,15
2453,00;0,15
2454,00;0,11
2455,00;0,11
2456,00;0,11
2457,00;0,00
2458,00;-0,04
2459,00;0,00
2460,00;0,00
2461,00;0,07
2462,00;0,07
2463,00;0,11
2464,00;0,11
2465,00;0,11
2466,00;0,15
2467,00;0,11
2468,00;0,11
2469,00;0,11
2470,00;0,00
2471,00;0,00
2472,00;0,00
2473,00;0,00
2474,00;0,07
2475,00;0,11
2476,00;0,07
2477,00;0,11
2478,00;0,11
2479,00;0,11
2480,00;0,15
2481,00;0,15
2482,00;0,07
2483,00;0,04
2484,00;0,00
2485,00;-0,04
2486,00;0,04
2487,00;0,07
2488,00;0,07
2489,00;0,11
2490,00;0,18
2491,00;0,07
2492,00;0,11
2493,00;0,11
2494,00;0,15
2495,00;0,11
2496,00;0,04
2497,00;0,00
2498,00;0,04
2499,00;0,04
2500,00;0,07
2501,00;0,11
2502,00;0,11
2503,00;0,15
2504,00;0,15
2505,00;0,15
2506,00;0,15
2507,00;0,07
2508,00;0,07
2509,00;0,07
2510,00;0,00
2511,00;0,00
2512,00;0,04
2513,00;0,07
2514,00;0,07
2515,00;0,11
2516,00;0,07
2517,00;0,15
2518,00;0,15
2519,00;0,15
2520,00;0,15
2521,00;0,07
2522,00;0,04
2523,00;0,11
2524,00;-0,04
2525,00;-0,04
2526,00;0,00
2527,00;0,07
2528,00;0,11
2529,00;0,11
2530,00;0,07
2531,00;0,15
2532,00;0,11
2533,00;0,18
2534,00;0,07
2535,00;0,00
2536,00;0,00
2537,00;0,00
2538,00;0,00
2539,00;0,07
2540,00;0,07
2541,00;0,11
2542,00;0,11
2543,00;0,07
2544,00;0,11
2545,00;0,07
2546,00;0,07
2547,00;0,11
2548,00;0,07
2549,00;0,00
2550,00;0,00
2551,00;0,00
2552,00;0,07
2553,00;0,07
2554,00;0,07
2555,00;0,11
2556,00;0,11
2557,00;0,11
2558,00;0,15
2559,00;0,15
2560,00;0,11
2561,00;0,04
2562,00;-0,04
2563,00;-0,04
2564,00;0,04
2565,00;0,00
2566,00;0,07
2567,00;0,15
2568,00;0,07
2569,00;0,11
2570,00;0,11
2571,00;0,18
2572,00;0,07
2573,00;0,07
2574,00;0,07
2575,00;0,00
2576,00;0,04
2577,00;-0,04
2578,00;0,04
2579,00;0,07
2580,00;0,07
2581,00;0,15
2582,00;0,11
2583,00;0,15
2584,00;0,15
2585,00;0,15
2586,00;0,11
2587,00;0,11
2588,00;0,07
2589,00;-0,04
2590,00;0,00
2591,00;0,04
2592,00;0,11
2593,00;0,07
2594,00;0,07
2595,00;0,18
2596,00;0,15
2597,00;0,11
2598,00;0,15
2599,00;0,11
2600,00;0,15
2601,00;0,07
2602,00;0,07
2603,00;0,04
2604,00;0,11
2605,00;0,11
2606,00;0,07
2607,00;0,15
2608,00;0,11
2609,00;0,15
2610,00;0,15
2611,00;0,18
2612,00;0,11
2613,00;0,07
2614,00;0,07
2615,00;0,04
2616,00;0,00
2617,00;0,00
2618,00;0,04
2619,00;0,11
2620,00;0,11
2621,00;0,11
2622,00;0,11
2623,00;0,15
2624,00;0,15
2625,00;0,11
2626,00;0,11
2627,00;0,04
2628,00;0,04
2629,00;0,00
2630,00;-0,04
2631,00;0,00
2632,00;0,07
2633,00;0,07
2634,00;0,11
2635,00;0,11
2636,00;0,15
2637,00;0,18
2638,00;0,11
2639,00;0,07
2640,00;0,04
2641,00;0,04
2642,00;0,00
2643,00;0,00
2644,00;0,04
2645,00;0,07
2646,00;0,11
2647,00;0,11
2648,00;0,15
2649,00;0,15
2650,00;0,15
2651,00;0,15
2652,00;0,04
2653,00;0,07
2654,00;0,07
2655,00;0,04
2656,00;0,00
2657,00;0,07
2658,00;0,07
2659,00;0,15
2660,00;0,11
2661,00;0,11
2662,00;0,07
2663,00;0,15
2664,00;0,15
2665,00;0,07
2666,00;0,04
2667,00;0,07
2668,00;-0,04
2669,00;-0,04
2670,00;0,15
2671,00;0,15
2672,00;0,15
2673,00;0,11
2674,00;0,11
2675,00;0,15
2676,00;0,15
2677,00;0,11
2678,00;0,11
2679,00;0,11
2680,00;0,07
2681,00;0,04
2682,00;0,04
2683,00;0,04
2684,00;0,11
2685,00;0,11
2686,00;0,11
2687,00;0,11
2688,00;0,11
2689,00;0,18
2690,00;0,11
2691,00;0,11
2692,00;0,11
2693,00;0,07
2694,00;0,00
2695,00;0,00
2696,00;0,04
2697,00;0,04
2698,00;0,11
2699,00;0,04
2700,00;0,15
2701,00;0,15
2702,00;0,11
2703,00;0,15
2704,00;0,11
2705,00;0,07
2706,00;0,07
2707,00;0,04
2708,00;0,00
2709,00;0,00
2710,00;0,11
2711,00;0,11
2712,00;0,07
2713,00;0,11
2714,00;0,15
2715,00;0,18
2716,00;0,11
2717,00;0,11
2718,00;0,04
2719,00;0,07
2720,00;0,04
2721,00;0,00
2722,00;0,00
2723,00;0,04
2724,00;0,07
2725,00;0,11
2726,00;0,11
2727,00;0,11
2728,00;0,15
2729,00;0,11
2730,00;0,11
2731,00;0,07
2732,00;0,04
2733,00;0,00
2734,00;-0,04
2735,00;0,00
2736,00;0,07
2737,00;0,07
2738,00;0,07
2739,00;0,15
2740,00;0,11
2741,00;0,11
2742,00;0,07
2743,00;0,15
2744,00;0,15
2745,00;0,04
2746,00;0,00
2747,00;0,00
2748,00;0,00
2749,00;0,07
2750,00;0,04
2751,00;0,11
2752,00;0,07
2753,00;0,11
2754,00;0,15
2755,00;0,11
2756,00;0,07
2757,00;0,07
2758,00;0,07
2759,00;0,00
2760,00;-0,04
2761,00;-0,04
2762,00;0,04
2763,00;0,15
2764,00;0,15
2765,00;0,11
2766,00;0,15
2767,00;0,15
2768,00;0,11
2769,00;0,11
2770,00;0,11
2771,00;0,07
2772,00;0,04
2773,00;0,04
2774,00;0,00
2775,00;0,07
2776,00;0,11
2777,00;0,11
2778,00;0,11
2779,00;0,11
2780,00;0,11
2781,00;0,11
2782,00;0,11
2783,00;0,11
2784,00;0,04
2785,00;0,00
2786,00;-0,04
2787,00;0,07
2788,00;0,11
2789,00;0,07
2790,00;0,07
2791,00;0,11
2792,00;0,11
2793,00;0,15
2794,00;0,11
2795,00;0,15
2796,00;0,07
2797,00;0,07
2798,00;0,00
2799,00;0,04
2800,00;0,00
2801,00;0,04
2802,00;0,04
2803,00;0,11
2804,00;0,07
2805,00;0,11
2806,00;0,11
2807,00;0,11
2808,00;0,07
2809,00;0,07
2810,00;0,07
2811,00;0,07
2812,00;0,00
2813,00;0,00
2814,00;0,00
2815,00;0,07
2816,00;0,07
2817,00;0,07
2818,00;0,07
2819,00;0,07
2820,00;0,11
2821,00;0,07
2822,00;0,04
2823,00;0,07
2824,00;0,04
2825,00;-0,04
2826,00;0,00
2827,00;0,07
2828,00;0,07
2829,00;0,15
2830,00;0,11
2831,00;0,11
2832,00;0,11
2833,00;0,11
2834,00;0,15
2835,00;0,11
2836,00;0,04
2837,00;0,07
2838,00;-0,04
2839,00;-0,04
2840,00;0,00
2841,00;0,07
2842,00;0,15
2843,00;0,07
2844,00;0,07
2845,00;0,18
2846,00;0,15
2847,00;0,07
2848,00;0,11
2849,00;0,11
2850,00;0,04
2851,00;-0,04
2852,00;0,00
2853,00;0,00
2854,00;0,07
2855,00;0,04
2856,00;0,07
2857,00;0,11
2858,00;0,15
2859,00;0,18
2860,00;0,15
2861,00;0,11
2862,00;0,11
2863,00;0,11
2864,00;0,04
2865,00;0,00
2866,00;0,07
2867,00;0,07
2868,00;0,07
2869,00;0,15
2870,00;0,15
2871,00;0,15
2872,00;0,11
2873,00;0,15
2874,00;0,07
2875,00;0,15
2876,00;0,04
2877,00;0,04
2878,00;-0,04
2879,00;0,00
2880,00;0,04
2881,00;0,04
2882,00;0,11
2883,00;0,15
2884,00;0,11
2885,00;0,15
2886,00;0,15
2887,00;0,15
2888,00;0,15
2889,00;0,04
2890,00;0,00
2891,00;0,00
2892,00;0,04
2893,00;0,04
2894,00;0,04
2895,00;0,11
2896,00;0,15
2897,00;0,15
2898,00;0,15
2899,00;0,18
2900,00;0,11
2901,00;0,11
2902,00;0,07
2903,00;0,00
2904,00;0,00
2905,00;0,00
2906,00;0,04
2907,00;0,07
2908,00;0,11
2909,00;0,11
2910,00;0,07
2911,00;0,15
2912,00;0,15
2913,00;0,11
2914,00;0,07
2915,00;0,07
2916,00;0,04
2917,00;0,00
2918,00;0,00
2919,00;0,04
2920,00;0,07
2921,00;0,11
2922,00;0,15
2923,00;0,15
2924,00;0,15
2925,00;0,11
2926,00;0,11
2927,00;0,07
2928,00;0,07
2929,00;0,04
2930,00;0,00
2931,00;0,04
2932,00;0,07
2933,00;0,07
2934,00;0,11
2935,00;0,15
2936,00;0,11
2937,00;0,11
2938,00;0,15
2939,00;0,15
2940,00;0,11
2941,00;0,11
2942,00;0,07
2943,00;0,00
2944,00;0,00
2945,00;0,00
2946,00;0,11
2947,00;0,11
2948,00;0,11
2949,00;0,11
2950,00;0,15
2951,00;0,18
2952,00;0,11
2953,00;0,07
2954,00;0,07
2955,00;0,15
2956,00;0,00
2957,00;0,00
2958,00;0,00
2959,00;0,04
2960,00;0,11
2961,00;0,07
2962,00;0,11
2963,00;0,11
2964,00;0,22
2965,00;0,11
2966,00;0,15
2967,00;0,07
2968,00;0,04
2969,00;0,07
2970,00;0,00
2971,00;0,00
2972,00;0,04
2973,00;0,15
2974,00;0,07
2975,00;0,11
2976,00;0,15
2977,00;0,18
2978,00;0,15
2979,00;0,15
2980,00;0,07
2981,00;0,07
2982,00;0,00
2983,00;0,00
2984,00;0,04
2985,00;0,04
2986,00;0,11
2987,00;0,15
2988,00;0,11
2989,00;0,11
2990,00;0,15
2991,00;0,07
2992,00;0,11
2993,00;0,07
2994,00;0,04
2995,00;0,00
2996,00;-0,04
2997,00;0,00
2998,00;0,07
2999,00;0,11
3000,00;0,11
3001,00;0,07
3002,00;0,15
3003,00;0,18
3004,00;0,15
3005,00;0,07
3006,00;0,07
3007,00;0,11
3008,00;0,00
3009,00;0,00
3010,00;0,00
3011,00;0,04
3012,00;0,11
3013,00;0,11
3014,00;0,15
3015,00;0,15
3016,00;0,11
3017,00;0,15
3018,00;0,11
3019,00;0,11
3020,00;0,07
3021,00;0,07
3022,00;0,04
3023,00;0,00
3024,00;0,04
3025,00;0,07
3026,00;0,15
3027,00;0,15
3028,00;0,15
3029,00;0,07
3030,00;0,15
3031,00;0,11
3032,00;0,11
3033,00;0,07
3034,00;0,00
3035,00;0,00
3036,00;0,04
3037,00;0,07
3038,00;0,07
3039,00;0,07
3040,00;0,15
3041,00;0,18
3042,00;0,18
3043,00;0,15
3044,00;0,15
3045,00;0,11
3046,00;0,07
3047,00;0,04
3048,00;0,00
3049,00;0,00
3050,00;0,00
3051,00;0,11
3052,00;0,11
3053,00;0,15
3054,00;0,15
3055,00;0,11
3056,00;0,15
3057,00;0,11
3058,00;0,15
3059,00;0,11
3060,00;0,00
3061,00;0,04
3062,00;0,00
3063,00;0,00
3064,00;0,07
3065,00;0,15
3066,00;0,15
3067,00;0,07
3068,00;0,15
3069,00;0,15
3070,00;0,18
3071,00;0,11
3072,00;0,11
3073,00;0,11
3074,00;0,07
3075,00;0,07
3076,00;0,11
3077,00;0,07
3078,00;0,11
3079,00;0,11
3080,00;0,07
3081,00;0,11
3082,00;0,11
3083,00;0,18
3084,00;0,15
3085,00;0,15
3086,00;0,07
3087,00;0,07
3088,00;0,00
3089,00;0,04
3090,00;0,11
3091,00;0,15
3092,00;0,11
3093,00;0,15
3094,00;0,15
3095,00;0,15
3096,00;0,15
3097,00;0,18
3098,00;0,11
3099,00;0,15
3100,00;0,11
3101,00;0,00
3102,00;0,07
3103,00;0,15
3104,00;0,15
3105,00;0,15
3106,00;0,18
3107,00;0,22
3108,00;0,26
3109,00;0,22
3110,00;0,15
3111,00;0,22
3112,00;0,15
3113,00;0,11
3114,00;0,07
3115,00;0,07
3116,00;0,15
3117,00;0,18
3118,00;0,18
3119,00;0,22
3120,00;0,22
3121,00;0,22
3122,00;0,18
3123,00;0,29
3124,00;0,26
3125,00;0,22
3126,00;0,15
3127,00;0,18
3128,00;0,15
3129,00;0,18
3130,00;0,22
3131,00;0,26
3132,00;0,29
3133,00;0,22
3134,00;0,33
3135,00;0,29
3136,00;0,29
3137,00;0,29
3138,00;0,29
3139,00;0,22
3140,00;0,22
3141,00;0,18
3142,00;0,18
3143,00;0,26
3144,00;0,33
3145,00;0,29
3146,00;0,29
3147,00;0,40
3148,00;0,33
3149,00;0,29
3150,00;0,33
3151,00;0,29
3152,00;0,29
3153,00;0,18
3154,00;0,18
3155,00;0,29
3156,00;0,29
3157,00;0,33
3158,00;0,36
3159,00;0,40
3160,00;0,40
3161,00;0,40
3162,00;0,29
3163,00;0,40
3164,00;0,36
3165,00;0,29
3166,00;0,26
3167,00;0,26
3168,00;0,26
3169,00;0,29
3170,00;0,33
3171,00;0,36
3172,00;0,40
3173,00;0,36
3174,00;0,40
3175,00;0,33
3176,00;0,36
3177,00;0,33
3178,00;0,33
3179,00;0,29
3180,00;0,26
3181,00;0,33
3182,00;0,29
3183,00;0,40
3184,00;0,33
3185,00;0,47
3186,00;0,44
3187,00;0,44
3188,00;0,44
3189,00;0,44
3190,00;0,44
3191,00;0,36
3192,00;0,33
3193,00;0,29
3194,00;0,36
3195,00;0,40
3196,00;0,44
3197,00;0,47
3198,00;0,47
3199,00;0,51
